5704403|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_4403.html|3200|RUR|138|https://russian-knife.ru/netcat_files/138/173/4144.JPG|Нож Мичман (сталь 95Х18), орех|
5700395|true|https://russian-knife.ru/Netshop/catalogue/accessuar/accessuar_395.html|1400|RUR|140|https://russian-knife.ru/netcat_files/140/175/DSC01354.jpg|Подарочная коробка "№2", красная|
5703191|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_3191.html|7800|RUR|103|https://russian-knife.ru/netcat_files/103/136/3019.JPG|Дамасский нож Пират-1 (Осётр)|
5700211|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_211.html|4200|RUR|103|https://russian-knife.ru/netcat_files/103/136/299.JPG|Нож Походный-1 (дамасская сталь), венге|
5700218|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_218.html|4000|RUR|102|https://russian-knife.ru/netcat_files/102/135/240b.jpg|Нож складной Колонок (дамасская сталь)|
5700397|true|https://russian-knife.ru/Netshop/catalogue/accessuar/accessuar_397.html|1400|RUR|140|https://russian-knife.ru/netcat_files/140/175/DSC01359.jpg|Подарочная коробка "№3", под орех|
5700222|true|https://russian-knife.ru/Netshop/catalogue/kitchen/kitchen_222.html|3700|RUR|106|https://russian-knife.ru/netcat_files/106/139/295.jpg|Нож Универсал - филейный (дамасская сталь)|
5700223|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_223.html|3300|RUR|103|https://russian-knife.ru/netcat_files/103/136/298.jpg|Нож Клык (дамасская сталь), венге|
5700224|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_224.html|3200|RUR|103|https://russian-knife.ru/netcat_files/103/136/204o.jpg|Нож Велес (дамасская сталь), береста|
5700231|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_231.html|3100|RUR|103|https://russian-knife.ru/netcat_files/103/136/205o.JPG|Нож Щука (дамасская сталь), береста|
5700233|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_233.html|2600|RUR|138|https://russian-knife.ru/netcat_files/138/173/310.jpg|Нож Цезарь-1 (сталь 95Х18), береста|
5700234|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_234.html|2600|RUR|138|https://russian-knife.ru/netcat_files/138/173/313.jpg|Нож Гном (сталь 95Х18), береста|
5700236|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_236.html|3000|RUR|138|https://russian-knife.ru/netcat_files/138/173/315.jpg|Нож Перун-1 (сталь Х12МФ), венге|
5700237|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_237.html|2900|RUR|138|https://russian-knife.ru/netcat_files/138/173/317.jpg|Нож Цезарь-2 (сталь 95Х18), венге|
5700245|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_245.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/219.jpg|Нож складной Волна (сталь 95Х18)|
5700246|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_246.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/220.jpg|Нож складной Крот (сталь 95Х18)|
5700247|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_247.html|2600|RUR|139|https://russian-knife.ru/netcat_files/139/174/222.jpg|Нож складной Алдан (сталь 95Х18)|
5700589|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_589.html|4000|RUR|138|https://russian-knife.ru/netcat_files/138/173/385b.JPG|Нож Барс-2 (сталь 95Х18), береста+дюраль, без ножен|
5700278|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_278.html|2400|RUR|139|https://russian-knife.ru/netcat_files/139/174/218.jpg|Нож складной Горностай (сталь 95Х18)|
5700281|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_281.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/108.jpg|Нож складной Егерьский-1 (сталь 95Х18)|
5700282|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_282.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/226.jpg|Нож складной Барсук (сталь 95Х18)|
5700283|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_283.html|2400|RUR|139|https://russian-knife.ru/netcat_files/139/174/113.jpg|Нож складной Славутич (сталь 95Х18)|
5700285|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_285.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/120.jpg|Нож складной Колонок (сталь 95Х18)|
5700286|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_286.html|2600|RUR|139|https://russian-knife.ru/netcat_files/139/174/228.jpg|Нож складной Походный (сталь 95Х18)|
5700289|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_289.html|2600|RUR|139|https://russian-knife.ru/netcat_files/139/174/238.jpg|Нож складной Старожил (сталь 95Х18)|
